Signal_A,Hold,Analysis,Partner,A_type,A_resolved,B_type,B_resolved,L2 Type,N,A_alone_AR,Group_AR,Hit_alone,Hit_group,IE,p_value,sig
ST-01B,20,Co-occ ST-02A,ST-02A,opportunity,opportunity,risk,risk,Strong Positive,1701,0.0061286769399434265,0.036559257270162966,47.40923510750793,54.37977660199882,0.030430580330219538,0.0021369722582367245,***
ST-01B,20,Co-occ ST-11,ST-11,opportunity,opportunity,opportunity,opportunity,Strong Positive,470,0.011215324833615602,0.010827173453877684,48.501334428248825,50.0,-0.00038815137973791797,0.9683544545664273,
ST-01B,20,Co-occ ST-04,ST-04,opportunity,opportunity,risk,risk,Strong Positive,285,0.01114816754603852,0.012914409904846708,48.655182834693264,45.614035087719294,0.0017662423588081875,0.9181617024172519,
ST-01B,20,Co-occ ST-12,ST-12,opportunity,opportunity,adaptive,opportunity,Strong Positive,463,0.010247964592682582,0.031190192739402222,48.3844496871474,52.48380129589633,0.02094222814671964,0.06047374821544871,*
ST-01B,20,Co-occ FS-07,FS-07,opportunity,opportunity,risk,risk,Strong Positive,105,0.011245329640021631,0.006589708387686788,48.59998021173444,45.714285714285715,-0.0046556212523348435,0.9396807173998123,
ST-01B,20,Co-occ FS-01,FS-01,opportunity,opportunity,opportunity,opportunity,Moderate Positive,51,0.010882321025459359,0.07398435515123873,48.49916346816258,62.745098039215684,0.06310203412577937,0.16991926500021615,
ST-02A,1,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Strong Positive,4452,-4.231596980684098e-05,0.0008353586994391142,45.91929611650485,44.65408805031446,0.0008776746692459551,0.44025963263048573,
ST-02A,1,Co-occ ST-04,ST-04,risk,risk,risk,risk,Strong Positive,854,0.0007347492815072213,-0.0047389052946397465,45.71148184494603,41.80327868852459,-0.0054736545761469675,0.0016346024364706224,***
ST-02A,1,Co-occ ST-09,ST-09,risk,risk,risk,risk,Strong Positive,1068,-0.000472997371088336,0.007639224560780415,44.486768243785086,54.026217228464425,0.008112221931868752,2.0911568227699462e-05,***
ST-02A,1,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,1445,-3.463162470630838e-05,0.0026107259671225565,44.56714241066778,51.00346020761246,0.0026453575918288647,0.04206718566067846,**
ST-02A,1,Co-occ ST-03,ST-03,risk,risk,risk,risk,Strong Positive,341,0.00034042373261725735,-0.0005967306547397782,45.37045688124825,46.62756598240469,-0.0009371543873570355,0.5911109209671519,
ST-02A,1,Co-occ ST-01A,ST-01A,risk,risk,opportunity,opportunity,Strong Positive,645,0.00017127646213992105,0.002572040507198761,45.215886142898356,48.52713178294574,0.00240076404505884,0.19552834569730448,
ST-02A,1,Co-occ FS-07,FS-07,risk,risk,risk,risk,Strong Positive,361,0.0003953722087081644,-0.002170889885576401,45.511560423102125,42.38227146814405,-0.002566262094284565,0.3700514690945049,
ST-02A,1,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,539,0.000266654145895646,0.0011852843308023686,45.19752498810091,49.53617810760667,0.0009186301849067226,0.7304490952791229,
ST-02A,1,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Strong Positive,328,-1.4642204963056884e-05,0.010966390016220602,45.06345651362449,56.70731707317073,0.01098103222118366,3.319276509872182e-06,***
ST-02A,1,Co-occ FS-01,FS-01,risk,risk,opportunity,opportunity,Moderate Positive,29,0.0003002917704289553,0.00456400709176888,45.374489332728096,58.620689655172406,0.004263715321339925,0.5665160317196305,
ST-02A,1,Co-occ ST-11,ST-11,risk,risk,opportunity,opportunity,Weak Positive,50,0.0003585232165045009,-0.010030683706284819,45.452064762597786,36.0,-0.01038920692278932,0.029763121316985997,**
ST-02A,1,Co-occ ST-10,ST-10,risk,risk,opportunity,opportunity,Weak Positive,23,0.0002990473028585716,0.0062725970492140595,45.39515470465475,52.17391304347826,0.005973549746355488,0.5332308167218149,
ST-02A,1,LL ST-04->ST-02A,ST-04,risk,risk,risk,risk,Moderate Leader,867,0.0009357601235092172,-0.0004496420009558526,46.09767775915729,44.05997693194925,-0.0012532940170665143,0.45219946226435725,
ST-02A,1,LL ST-02A->ST-04,ST-04,risk,risk,risk,risk,Moderate Leader,1129,0.0009357601235092172,0.00020883303596754007,46.09767775915729,43.57838795394154,-0.0005116210399268965,0.7430819602248808,
ST-02A,1,LL ST-09->ST-02A,ST-09,risk,risk,risk,risk,Strong Leader,960,-0.0018069137861396677,-0.002515708120916063,43.054674616262844,44.27083333333333,-0.004196006443266129,0.020019641245668574,**
ST-02A,1,LL ST-02A->ST-09,ST-09,risk,risk,risk,risk,Strong Leader,1396,-0.0018069137861396677,0.01036743189887481,43.054674616262844,54.94269340974212,0.013053854053918379,0.0,***
ST-02A,1,LL ST-03->ST-02A,ST-03,risk,risk,risk,risk,Strong Leader,519,0.000310587600825381,0.0028371129537412007,45.34979423868313,46.4354527938343,0.0027504870667959913,0.1740078107352201,
ST-02A,1,LL ST-02A->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,592,0.000310587600825381,0.00020711755921823684,45.34979423868313,44.25675675675676,-0.0006294477582551954,0.7158323569535638,
ST-02A,1,LL ST-12->ST-02A,ST-12,risk,risk,adaptive,risk,Strong Leader,768,-0.00037181701996919316,0.0012059252226380062,44.73741319444444,45.3125,0.0003493795271304847,0.8731119372181588,
ST-02A,1,LL ST-02A->ST-12,ST-12,risk,risk,adaptive,risk,Strong Leader,614,-0.00037181701996919316,0.009543919316642169,44.73741319444444,51.79153094462541,0.009824090535523083,2.8253245377252156e-05,***
ST-02A,1,LL ST-11->ST-02A,ST-11,risk,risk,opportunity,opportunity,Strong Leader,254,0.00047120924889391356,0.0018620862400203142,45.41730182926829,50.39370078740157,0.0020459111197123517,0.2946558455215291,
ST-02A,1,LL ST-02A->ST-11,ST-11,risk,risk,opportunity,opportunity,Strong Leader,274,0.00047120924889391356,-0.004645062857656806,45.41730182926829,42.700729927007295,-0.005312730726124945,0.03819483953178793,**
ST-02A,3,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Strong Positive,4452,0.0016888009190243291,0.0015857838128756935,44.78155339805826,43.126684636118604,-0.00010301710614863562,0.9671971726014119,
ST-02A,3,Co-occ ST-04,ST-04,risk,risk,risk,risk,Strong Positive,854,0.0023974001356689718,-0.007303304671353473,44.52404317958783,39.2271662763466,-0.009700704807022445,0.026844109547219608,**
ST-02A,3,Co-occ ST-09,ST-09,risk,risk,risk,risk,Strong Positive,1068,-0.00035947824095515333,0.02039198513567375,43.08340016038492,53.745318352059925,0.020751463376628906,1.3350641804077412e-05,***
ST-02A,3,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,1445,0.0006219826439337146,0.008458182556409155,42.80654234816127,52.80276816608996,0.007836199912475441,0.007939782133338902,***
ST-02A,3,Co-occ ST-03,ST-03,risk,risk,risk,risk,Strong Positive,341,0.0017059125741436534,-0.00019324659216585948,43.98766700924974,48.09384164222874,-0.001899159166309513,0.6401860629341842,
ST-02A,3,Co-occ ST-01A,ST-01A,risk,risk,opportunity,opportunity,Strong Positive,645,0.0014708980159451768,0.0044908786439024325,43.88883546494855,47.751937984496124,0.003019980627957256,0.4652580983775465,
ST-02A,3,Co-occ FS-07,FS-07,risk,risk,risk,risk,Strong Positive,361,0.0017117150808905852,-0.0002597424266569709,44.12618178414303,43.76731301939058,-0.0019714575075475563,0.7653564297193993,
ST-02A,3,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,539,0.0014995739109894366,0.00452590214876981,44.07425035697287,44.89795918367347,0.0030263282377803735,0.5665740318266241,
ST-02A,3,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Strong Positive,328,0.0012401386741843989,0.014948655977350433,43.73833519970138,56.40243902439024,0.013708517303166034,0.002699593256770605,***
ST-02A,3,Co-occ FS-01,FS-01,risk,risk,opportunity,opportunity,Moderate Positive,29,0.001674555481446153,-0.008715290862014214,44.112573763050385,44.827586206896555,-0.010389846343460367,0.5292202805599047,
ST-02A,3,Co-occ ST-11,ST-11,risk,risk,opportunity,opportunity,Weak Positive,50,0.001720399682281649,-0.014431778277469824,44.14225941422594,38.0,-0.016152177959751473,0.19681632584575048,
ST-02A,3,Co-occ ST-10,ST-10,risk,risk,opportunity,opportunity,Weak Positive,23,0.001652432164825773,-0.0008247693658210519,44.1429997277924,30.434782608695656,-0.0024772015306468247,0.8946306517510065,
ST-02A,3,LL ST-04->ST-02A,ST-04,risk,risk,risk,risk,Moderate Leader,867,0.0029241580656548813,-0.00020614141854020582,44.64926981086904,43.713956170703575,-0.002817594724479232,0.4509589224306576,
ST-02A,3,LL ST-02A->ST-04,ST-04,risk,risk,risk,risk,Moderate Leader,1129,0.0029241580656548813,0.0019282308046677666,44.64926981086904,44.81842338352524,-0.0003481706065150157,0.9279062793496071,
ST-02A,3,LL ST-09->ST-02A,ST-09,risk,risk,risk,risk,Strong Leader,960,-0.005169454121643451,0.000654754880698576,39.8325510592414,45.83333333333333,-0.004601322152779454,0.2174011966988847,
ST-02A,3,LL ST-02A->ST-09,ST-09,risk,risk,risk,risk,Strong Leader,1396,-0.005169454121643451,0.03241169594219624,39.8325510592414,63.61031518624641,0.0385962516945747,0.0,***
ST-02A,3,LL ST-03->ST-02A,ST-03,risk,risk,risk,risk,Strong Leader,519,0.0019009976139646853,0.004765629458651456,44.074074074074076,46.05009633911368,0.004404692962906031,0.31652410493412186,
ST-02A,3,LL ST-02A->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,592,0.0019009976139646853,-0.003141909418543212,44.074074074074076,41.21621621621622,-0.005913695671118431,0.13210450969589527,
ST-02A,3,LL ST-12->ST-02A,ST-12,risk,risk,adaptive,risk,Strong Leader,768,-0.0002691634058649789,0.002813892195764524,43.48958333333333,42.1875,-0.0005929849099890773,0.9086192915595814,
ST-02A,3,LL ST-02A->ST-12,ST-12,risk,risk,adaptive,risk,Strong Leader,614,-0.0002691634058649789,0.029468039993267258,43.48958333333333,56.35179153094463,0.029754003706463902,4.281955556795225e-07,***
ST-02A,3,LL ST-11->ST-02A,ST-11,risk,risk,opportunity,opportunity,Strong Leader,254,0.002284499831558189,-0.0006661406068524153,44.19778963414634,46.8503937007874,-0.0005121109324875001,0.9056002135007555,
ST-02A,3,LL ST-02A->ST-11,ST-11,risk,risk,opportunity,opportunity,Strong Leader,274,0.002284499831558189,-0.018060920143927323,44.19778963414634,39.05109489051095,-0.020241554741496873,0.00020237789882915358,***
ST-02A,5,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Strong Positive,4452,0.0024446878209144884,0.0021144995682063883,44.69053398058252,41.554357592093446,-0.00033018825270810003,0.9263930144594881,
ST-02A,5,Co-occ ST-04,ST-04,risk,risk,risk,risk,Strong Positive,854,0.0030100483535862687,-0.0060225509718043555,43.78802747791953,39.11007025761124,-0.009032599325390625,0.1905136164269503,
ST-02A,5,Co-occ ST-09,ST-09,risk,risk,risk,risk,Strong Positive,1068,-0.0007737681623830133,0.031131315899865255,42.21130713712911,54.7752808988764,0.03190508406224827,1.6935982689592066e-06,***
ST-02A,5,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,1445,0.0013712093317948294,0.008558405409844008,42.462756537139285,49.82698961937716,0.007187196078049178,0.0692658547368199,*
ST-02A,5,Co-occ ST-03,ST-03,risk,risk,risk,risk,Strong Positive,341,0.0024692822179184486,-0.0026381037690850697,43.305615248061294,47.214076246334315,-0.005107385987003518,0.3914763666163852,
ST-02A,5,Co-occ ST-01A,ST-01A,risk,risk,opportunity,opportunity,Strong Positive,645,0.0022703553884610055,0.0029762922612669106,43.283007981536684,45.73643410852713,0.0007059368728059051,0.892733037257166,
ST-02A,5,Co-occ FS-07,FS-07,risk,risk,risk,risk,Strong Positive,361,0.0025061819587722982,-0.0034471126660424113,43.42413179818403,43.49030470914128,-0.00595329462481471,0.49100559573356506,
ST-02A,5,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,539,0.0021734256892392513,0.005004262203459767,43.47453593526892,42.486085343228204,0.0028308365142205158,0.683620432823342,
ST-02A,5,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Strong Positive,328,0.0021115356419528705,0.008847311749866445,43.094438223217615,54.268292682926834,0.0067357761079135745,0.26063870616736007,
ST-02A,5,Co-occ FS-01,FS-01,risk,risk,opportunity,opportunity,Moderate Positive,29,0.002435910902913023,-0.044911186291855185,43.44076259645938,37.93103448275862,-0.047347097194768206,0.010462790096934738,**
ST-02A,5,Co-occ ST-11,ST-11,risk,risk,opportunity,opportunity,Weak Positive,50,0.0024255362870049695,-0.022744234924189602,43.441877387666,40.0,-0.025169771211194573,0.11457008472052621,
ST-02A,5,Co-occ ST-10,ST-10,risk,risk,opportunity,opportunity,Weak Positive,23,0.0023444133964569277,-0.01341938474907165,43.42618637147264,43.47826086956522,-0.015763798145528578,0.5147186554900411,
ST-02A,5,LL ST-04->ST-02A,ST-04,risk,risk,risk,risk,Moderate Leader,867,0.004357994844589386,-0.003834920601990609,44.1943978932248,41.753171856978085,-0.0071513573910557925,0.17589735102777548,
ST-02A,5,LL ST-02A->ST-04,ST-04,risk,risk,risk,risk,Moderate Leader,1129,0.004357994844589386,-0.0010370978624475577,44.1943978932248,42.0726306465899,-0.0040959387794877004,0.4628272884879152,
ST-02A,5,LL ST-09->ST-02A,ST-09,risk,risk,risk,risk,Strong Leader,960,-0.008995273996953367,0.006441819839499447,38.056577445135105,46.35416666666667,-0.001123796127125801,0.8371363627933706,
ST-02A,5,LL ST-02A->ST-09,ST-09,risk,risk,risk,risk,Strong Leader,1396,-0.008995273996953367,0.05194509632596453,38.056577445135105,68.55300859598854,0.061416858625123666,0.0,***
ST-02A,5,LL ST-03->ST-02A,ST-03,risk,risk,risk,risk,Strong Leader,519,0.0031278556979894285,0.0018632842682610236,43.32304526748971,46.4354527938343,0.001721361347996163,0.7704474999676811,
ST-02A,5,LL ST-02A->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,592,0.0031278556979894285,-0.008321941328116379,43.32304526748971,41.21621621621622,-0.011728670593664536,0.015292245775745616,**
ST-02A,5,LL ST-12->ST-02A,ST-12,risk,risk,adaptive,risk,Strong Leader,768,-0.0008401412869560714,0.0038054177921114777,42.75173611111111,42.44791666666667,-0.001670174416659277,0.8145733350126214,
ST-02A,5,LL ST-02A->ST-12,ST-12,risk,risk,adaptive,risk,Strong Leader,614,-0.0008401412869560714,0.04983846989740577,42.75173611111111,57.16612377850163,0.05076292493030958,1.1879087491450946e-08,***
ST-02A,5,LL ST-11->ST-02A,ST-11,risk,risk,opportunity,opportunity,Strong Leader,254,0.0035217862876190747,-0.002418357606413159,43.683307926829265,43.7007874015748,-0.001113830135599754,0.8481888458876932,
ST-02A,5,LL ST-02A->ST-11,ST-11,risk,risk,opportunity,opportunity,Strong Leader,274,0.0035217862876190747,-0.03696984375011901,43.683307926829265,32.846715328467155,-0.040303636048965155,2.65406674415658e-09,***
ST-02A,10,Co-occ ST-02B,ST-02B,risk,risk,risk,risk,Strong Positive,4452,0.008945564977925225,0.003254743514763832,44.296116504854375,41.509433962264154,-0.005690821463161393,0.301703833988042,
ST-02A,10,Co-occ ST-04,ST-04,risk,risk,risk,risk,Strong Positive,854,0.007050798379004254,0.0018871744498340985,43.61138370951914,37.93911007025761,-0.005163623929170155,0.6914163663702224,
ST-02A,10,Co-occ ST-09,ST-09,risk,risk,risk,risk,Strong Positive,1068,0.002170416017609657,0.04850862572147728,41.95068163592622,54.5880149812734,0.04633820970386762,6.553746785287196e-05,***
ST-02A,10,Co-occ ST-01B,ST-01B,risk,risk,opportunity,opportunity,Strong Positive,1445,0.004827051019446867,0.01877122472424995,41.95228669653089,51.280276816608996,0.013944173704803085,0.05955867783547664,*
ST-02A,10,Co-occ ST-03,ST-03,risk,risk,risk,risk,Strong Positive,341,0.006823363720914033,0.001257538291110767,43.12809492665608,44.57478005865102,-0.005565825429803266,0.6253385309119097,
ST-02A,10,Co-occ ST-01A,ST-01A,risk,risk,opportunity,opportunity,Strong Positive,645,0.0068600729587788185,0.0032889670757685627,43.042600250024044,45.27131782945737,-0.003571105883010256,0.6486031550228883,
ST-02A,10,Co-occ FS-07,FS-07,risk,risk,risk,risk,Strong Positive,361,0.007311040028452771,-0.012865812082407984,43.405410465225124,36.288088642659275,-0.020176852110860753,0.13132646369463608,
ST-02A,10,Co-occ ST-12,ST-12,risk,risk,adaptive,risk,Strong Positive,539,0.0065833960992376815,0.007979047197995958,43.26511185149929,41.37291280148423,0.0013956510987582762,0.9117031954755896,
ST-02A,10,Co-occ ST-07,ST-07,risk,risk,opportunity,opportunity,Strong Positive,328,0.006689044218547654,0.005425257976387227,42.926465098917504,51.21951219512195,-0.0012637862421604265,0.8852745101646076,
ST-02A,10,Co-occ FS-01,FS-01,risk,risk,opportunity,opportunity,Moderate Positive,29,0.006793756394267614,-0.04737738691883146,43.195642305946436,34.48275862068966,-0.05417114331309908,0.10473403565512074,
ST-02A,10,Co-occ ST-11,ST-11,risk,risk,opportunity,opportunity,Weak Positive,50,0.006758898382721961,-0.016960927148671402,43.16900127342186,44.0,-0.023719825531393363,0.3962478623937278,
ST-02A,10,Co-occ ST-10,ST-10,risk,risk,opportunity,opportunity,Weak Positive,23,0.006804824159552035,-0.06681237392223059,43.21749387532891,21.73913043478261,-0.07361719808178263,0.0011681180654163903,***
ST-02A,10,LL ST-04->ST-02A,ST-04,risk,risk,risk,risk,Moderate Leader,867,0.009136808233628198,-0.0011606558418771594,43.79937754369164,43.713956170703575,-0.00830173529614211,0.33922018823743016,
ST-02A,10,LL ST-02A->ST-04,ST-04,risk,risk,risk,risk,Moderate Leader,1129,0.009136808233628198,-0.0008472528226541563,43.79937754369164,43.22409211691763,-0.008353396830950877,0.2894190296439745,
ST-02A,10,LL ST-09->ST-02A,ST-09,risk,risk,risk,risk,Strong Leader,960,-0.014127468317918696,0.020338172063478165,36.50894329569961,48.020833333333336,0.0023225775613964703,0.7870584324872603,
ST-02A,10,LL ST-02A->ST-09,ST-09,risk,risk,risk,risk,Strong Leader,1396,-0.014127468317918696,0.10550222767708911,36.50894329569961,75.21489971346705,0.11989541951498697,0.0,***
ST-02A,10,LL ST-03->ST-02A,ST-03,risk,risk,risk,risk,Strong Leader,519,0.00819426953436971,-0.00045160559056637493,43.364197530864196,42.96724470134875,-0.003542737370253953,0.7389443322432014,
ST-02A,10,LL ST-02A->ST-03,ST-03,risk,risk,risk,risk,Strong Leader,592,0.00819426953436971,-0.013048242162958676,43.364197530864196,38.682432432432435,-0.02040609333374863,0.0054002633633603025,***
ST-02A,10,LL ST-12->ST-02A,ST-12,risk,risk,adaptive,risk,Strong Leader,768,0.0019843597819237243,0.00407708248291416,42.10069444444444,43.75,-0.008636367309954944,0.4346322642479612,
